0.8899756339204359,0.9112446866150146,3.8624588409445475,d1,1
-0.8899756339204359,-0.9112446866150146,-3.8624588409445475,d1,1
1.986713358729218,-1.7372036249391494,-0.04792514708424042,d2,1
-1.986713358729218,1.7372036249391494,0.04792514708424042,d2,1
-1.104766989709685,-1.278787244665583,0.5562528618397933,d3,1
1.104766989709685,1.278787244665583,-0.5562528618397933,d3,1
-1.0528152627753633,-1.4912721915144405,-2.3344025047809884,d1,2
1.0528152627753633,1.4912721915144405,2.3344025047809884,d1,2
2.4580566183207364,-0.8930852502425078,-0.5380590209371552,d2,2
-2.4580566183207364,0.8930852502425078,0.5380590209371552,d2,2
-0.3373181267956874,-1.6582964912550169,1.2114899248110607,d3,2
0.3373181267956874,1.6582964912550169,-1.2114899248110607,d3,2
-1.6713200009407998,-0.05916172707130599,-3.110528991816862,d1,3
1.6713200009407998,0.05916172707130599,3.110528991816862,d1,3
-0.31442798304020636,-2.2083385310071924,0.21094768770497985,d2,3
0.31442798304020636,2.2083385310071924,-0.21094768770497985,d2,3
1.634390258078597,-0.31601998459990177,-0.8721644603630507,d3,3
-1.634390258078597,0.31601998459990177,0.8721644603630507,d3,3
1.2254635436937407,0.6481499436773415,1.9740521341014503,d1,4
-1.2254635436937407,-0.6481499436773415,-1.9740521341014503,d1,4
1.1429071642979576,-1.189709810311289,-0.3188774532615997,d2,4
-1.1429071642979576,1.189709810311289,0.3188774532615997,d2,4
-0.735895923288668,-0.9094234714422916,0.7554290851675367,d3,4
0.735895923288668,0.9094234714422916,-0.7554290851675367,d3,4
